date,open,high,low,close,volume
2005-06-03,5014.17,5078.7,4860.0,4909.25,109054404
2005-06-06,4856.61,4875.23,4749.37,4754.22,84926669
2005-06-07,4715.83,4726.12,4643.09,4706.53,116425800
2005-06-08,4654.66,4704.84,4579.82,4614.59,116167803
2005-06-09,4571.67,4644.21,4546.21,4631.96,77344675
2005-06-10,4672.88,4686.62,4547.25,4583.35,86613462
2005-06-13,4590.31,4651.83,4521.58,4635.24,50553745
2005-06-14,4638.13,4688.28,4630.64,4657.83,116855296
2005-06-15,4677.61,4790.52,4629.06,4786.32,141353875
2005-06-16,4742.9,4809.17,4697.33,4706.92,93424580
2005-06-17,4667.81,4726.37,4504.68,4550.48,110942299
2005-06-20,4564.49,4610.33,4477.57,4501.32,55885044
2005-06-21,4518.19,4664.61,4468.0,4640.42,148558702
2005-06-22,4685.74,4780.57,4624.74,4769.25,136388439
2005-06-23,4744.4,4883.77,4704.39,4829.27,130838200
2005-06-24,4815.53,4830.37,4716.94,4786.3,103541768
2005-06-27,4739.11,4853.16,4683.18,4839.3,88243447
2005-06-28,4856.4,5002.45,4832.94,4988.81,108030164
2005-06-29,5017.05,5213.97,4970.64,5143.99,98190104
2005-06-30,5164.43,5309.11,5125.18,5267.32,102088494
2005-07-01,5264.34,5319.32,5203.96,5284.26,99423803
2005-07-04,5298.7,5334.08,5272.02,5277.75,95868216
2005-07-05,5337.7,5447.56,5279.8,5394.21,116481027
2005-07-06,5397.74,5454.77,5358.39,5445.42,60627779
2005-07-07,5498.64,5513.23,5478.33,5491.25,90320166
2005-07-08,5536.26,5570.46,5529.66,5543.93,60272020
2005-07-11,5599.46,5648.26,5563.12,5603.96,112365138
2005-07-12,5625.6,5672.29,5601.99,5648.71,60974924
2005-07-13,5685.13,5749.02,5480.32,5520.13,74455561
2005-07-14,5565.56,5601.93,5355.7,5413.7,92137166
2005-07-15,5425.03,5480.47,5358.74,5410.39,85577682
2005-07-18,5389.78,5592.65,5370.59,5524.99,60498581
2005-07-19,5557.75,5665.92,5546.4,5592.45,121722733
2005-07-20,5527.74,5531.57,5437.92,5492.9,111762034
2005-07-21,5518.18,5722.09,5467.26,5640.28,115326787
2005-07-22,5613.59,5773.06,5554.56,5719.06,142649605
2005-07-25,5743.09,5858.42,5728.97,5848.06,75609022
2005-07-26,5793.6,5878.02,5552.43,5625.31,78082305
2005-07-27,5622.76,5645.28,5433.1,5503.05,122287324
2005-07-28,5462.23,5501.66,5357.19,5396.98,52928205
2005-07-29,5347.3,5537.81,5310.1,5476.41,115101884
2005-08-01,5472.66,5641.04,5453.95,5590.81,126427662
2005-08-02,5635.01,5665.11,5587.27,5598.41,145709697
2005-08-03,5589.24,5632.21,5511.53,5560.97,148123701
2005-08-04,5568.21,5610.36,5456.81,5498.31,129327948
2005-08-05,5527.95,5749.6,5455.64,5672.33,81125867
2005-08-08,5701.5,5748.99,5672.54,5711.18,58524244
2005-08-09,5679.36,5806.64,5666.89,5729.9,133576934
2005-08-10,5790.26,5851.72,5732.43,5737.03,88656152
2005-08-11,5768.17,5807.7,5712.27,5757.53,128874216
2005-08-12,5814.05,5867.72,5684.73,5757.94,138175428
2005-08-15,5753.58,5950.51,5718.14,5885.86,105950146
2005-08-16,5932.91,6061.38,5861.47,5994.53,71746728
2005-08-17,6012.06,6080.39,5873.23,5933.59,67327046
2005-08-18,5887.07,5932.02,5696.45,5765.67,116266658
2005-08-19,5738.5,5745.28,5634.15,5638.45,85005058
2005-08-22,5619.11,5689.38,5429.87,5504.01,54290941
2005-08-23,5544.54,5556.47,5469.76,5490.56,125427873
2005-08-24,5454.2,5483.84,5344.57,5374.95,56264794
2005-08-25,5409.79,5501.56,5340.14,5428.3,119174131
2005-08-26,5441.88,5448.58,5237.08,5312.63,111355706
2005-08-29,5371.62,5533.86,5308.05,5454.05,131826622
2005-08-30,5490.98,5708.53,5484.9,5638.38,64148036
2005-08-31,5593.32,5612.78,5433.75,5465.14,147757385
2005-09-01,5437.88,5480.49,5358.53,5418.8,63327047
2005-09-02,5373.84,5440.35,5317.73,5329.9,77097261
2005-09-05,5322.11,5384.12,5273.73,5295.21,113574016
2005-09-06,5275.04,5285.79,5243.92,5276.63,105701512
2005-09-07,5258.99,5325.38,5198.9,5311.05,106602596
2005-09-08,5347.66,5383.58,5159.25,5231.51,111572793
2005-09-09,5288.24,5348.37,5213.23,5293.36,109401906
2005-09-12,5248.34,5312.32,5021.77,5094.02,61378739
2005-09-13,5074.25,5133.62,5010.04,5044.31,102783304
2005-09-14,5075.69,5174.69,5006.73,5124.47,57759103
2005-09-15,5183.22,5396.97,5114.81,5332.51,89691460
2005-09-16,5322.19,5503.44,5252.11,5445.38,146844941
2005-09-19,5477.1,5615.03,5452.14,5611.58,120839007
2005-09-20,5626.45,5662.22,5453.07,5507.24,123071525
2005-09-21,5523.67,5601.29,5493.26,5562.84,137074691
2005-09-22,5550.09,5577.13,5443.65,5449.29,94894880
2005-09-23,5434.9,5579.28,5391.17,5506.28,122583635
2005-09-26,5477.73,5524.29,5300.83,5343.9,135320264
2005-09-27,5300.3,5364.17,5103.34,5150.16,82392076
2005-09-28,5191.22,5225.64,5090.01,5130.16,148245520
2005-09-29,5075.98,5124.66,5008.88,5037.29,56406597
2005-09-30,5068.31,5238.97,5023.7,5202.52,50699730
2005-10-03,5196.67,5412.37,5119.55,5347.25,125913174
2005-10-04,5374.8,5571.89,5306.3,5515.9,81385191
2005-10-05,5496.09,5561.38,5366.09,5425.03,140252537
2005-10-06,5378.16,5438.36,5327.87,5338.68,119316990
2005-10-07,5349.24,5484.14,5338.96,5452.85,145514760
2005-10-10,5443.13,5453.13,5378.34,5414.41,67456803
2005-10-11,5411.32,5443.0,5349.99,5393.84,128952163
2005-10-12,5401.48,5564.03,5353.01,5491.84,135424369
2005-10-13,5481.75,5558.49,5420.54,5462.04,105958370
2005-10-14,5504.49,5517.39,5328.78,5387.03,67365785
2005-10-17,5447.54,5496.4,5389.96,5451.85,111127098
2005-10-18,5448.36,5607.39,5416.46,5528.94,65940510
2005-10-19,5542.42,5554.91,5463.58,5512.03,55406577
2005-10-20,5515.05,5542.19,5356.6,5388.56,89457501
2005-10-21,5386.74,5494.89,5337.99,5480.85,56529832
2005-10-24,5538.31,5563.85,5456.3,5473.57,149275528
2005-10-25,5472.1,5502.5,5277.93,5348.1,106045988
2005-10-26,5345.68,5383.42,5256.12,5284.65,100641104
2005-10-27,5281.5,5400.91,5220.51,5351.23,117748258
2005-10-28,5368.76,5508.53,5354.47,5453.05,147692273
2005-10-31,5430.18,5583.88,5395.21,5527.86,81248877
2005-11-01,5580.96,5587.46,5470.55,5527.04,109471365
2005-11-02,5558.34,5680.21,5498.56,5607.0,126771841
2005-11-03,5624.51,5744.62,5569.08,5716.16,136424699
2005-11-04,5724.31,5778.52,5568.86,5618.67,57096679
2005-11-07,5680.33,5752.49,5636.09,5687.75,52505049
2005-11-08,5635.91,5801.38,5631.55,5783.41,77622679
2005-11-09,5748.06,5896.78,5708.16,5818.97,121611045
2005-11-10,5833.89,5840.62,5724.13,5799.52,53122340
2005-11-11,5777.24,5782.15,5620.29,5666.5,101272646
2005-11-14,5633.47,5644.4,5487.05,5503.22,69331950
2005-11-15,5461.31,5564.41,5383.18,5549.23,141081300
2005-11-16,5505.17,5571.9,5500.25,5542.98,57851976
2005-11-17,5516.11,5530.26,5310.91,5383.31,84619354
2005-11-18,5367.23,5485.1,5348.78,5472.77,130128603
2005-11-21,5484.07,5546.64,5448.41,5481.76,65445960
2005-11-22,5451.41,5497.85,5384.17,5391.99,53879756
2005-11-23,5380.02,5451.83,5270.76,5294.07,128674767
2005-11-24,5316.31,5361.73,5173.17,5235.39,90884443
2005-11-25,5243.97,5310.94,5186.43,5226.97,69108179
2005-11-28,5211.08,5426.31,5167.86,5362.82,106875091
2005-11-29,5422.2,5446.16,5355.6,5440.14,133312959
2005-11-30,5412.62,5568.76,5336.65,5565.94,114717944
2005-12-01,5535.65,5593.0,5371.18,5452.91,134853379
2005-12-02,5415.32,5551.32,5399.94,5526.02,121684250
2005-12-05,5534.38,5568.87,5455.7,5468.18,68743541
2005-12-06,5497.72,5737.2,5478.16,5662.26,117755826
2005-12-07,5724.42,5783.9,5631.06,5662.02,85079216
2005-12-08,5727.2,5824.44,5669.33,5798.59,93169555
2005-12-09,5776.55,5829.65,5758.41,5762.61,142857872
2005-12-12,5711.96,5911.3,5708.75,5856.67,51285619
2005-12-13,5880.95,5960.23,5787.72,5850.31,102719526
2005-12-14,5855.66,6015.64,5846.15,5956.6,54153705
2005-12-15,6012.72,6169.36,5998.96,6126.74,100516391
2005-12-16,6174.9,6193.85,6051.04,6122.27,143553800
2005-12-19,6193.36,6229.73,6033.95,6053.92,51256721
2005-12-20,6013.46,6040.98,5759.25,5840.19,98025924
2005-12-21,5796.95,5963.47,5726.1,5906.96,79681939
2005-12-22,5869.29,5903.12,5840.29,5867.11,144495682
2005-12-23,5896.25,5915.96,5721.46,5793.33,103161787
2005-12-26,5739.24,5783.75,5645.74,5662.57,76007403
2005-12-27,5684.29,5766.02,5634.87,5706.7,58772554
2005-12-28,5718.78,5816.8,5638.5,5803.18,80596967
2005-12-29,5856.24,5963.25,5781.33,5936.67,53102778
2005-12-30,6006.76,6126.31,5981.73,6076.32,125177493
2006-01-02,6132.18,6173.23,5887.9,5948.94,137245556
2006-01-03,5884.96,6080.78,5797.1,6039.88,86780435
2006-01-04,5985.05,6037.67,5937.16,5991.62,55833729
2006-01-05,6046.81,6074.2,5907.67,5946.87,110245170
2006-01-06,5920.64,5952.34,5804.22,5882.23,53405363
2006-01-09,5951.44,6013.92,5769.25,5853.46,83552306
2006-01-10,5810.88,5819.08,5696.32,5751.34,53741017
2006-01-11,5748.57,5908.06,5693.5,5854.83,94869326
2006-01-12,5902.68,5946.16,5729.4,5813.13,57305854
2006-01-13,5858.0,5887.98,5848.88,5864.91,130525899
2006-01-16,5881.74,6032.11,5829.43,5974.95,61480272
2006-01-17,6042.99,6231.08,5961.98,6194.08,143061696
2006-01-18,6129.42,6214.18,5951.05,5992.44,90462762
2006-01-19,6008.37,6020.25,5975.97,5983.8,57006587
2006-01-20,5954.35,5965.6,5844.58,5911.99,81287760
2006-01-23,5963.72,6124.51,5921.53,6066.59,112305089
2006-01-24,6109.56,6308.07,6076.42,6248.84,140701132
2006-01-25,6291.27,6324.36,6253.29,6273.94,63782772
2006-01-26,6200.5,6336.98,6121.81,6279.85,126935230
2006-01-27,6223.48,6262.01,6176.93,6226.81,133329195
2006-01-30,6218.53,6293.51,6114.27,6122.7,91831217
2006-01-31,6135.12,6201.04,6100.22,6139.95,128338313
2006-02-01,6196.71,6315.76,6165.88,6299.14,96023301
2006-02-02,6267.56,6496.0,6204.65,6444.4,69407935
2006-02-03,6375.94,6459.09,6293.36,6378.66,106648087
2006-02-06,6354.75,6600.41,6333.02,6536.43,59180999
2006-02-07,6511.58,6646.71,6415.61,6577.16,130498733
2006-02-08,6607.53,6805.84,6572.07,6747.09,90215871
2006-02-09,6733.92,6781.65,6518.67,6597.47,55662934
2006-02-10,6596.82,6829.07,6527.22,6763.05,112617503
2006-02-13,6783.16,6858.8,6581.38,6676.94,94495204
2006-02-14,6726.18,6768.59,6592.8,6676.1,50902666
2006-02-15,6654.12,6660.35,6469.87,6483.94,89000479
2006-02-16,6474.66,6615.31,6437.64,6525.68,53984330
2006-02-17,6478.56,6502.37,6367.15,6394.64,73392072
2006-02-20,6370.06,6410.63,6364.89,6390.89,85136671
2006-02-21,6453.87,6520.5,6230.81,6268.39,64894008
2006-02-22,6244.07,6288.5,6099.56,6135.52,99976005
2006-02-23,6159.21,6414.98,6067.03,6322.24,108212652
2006-02-24,6379.66,6396.21,6126.93,6213.29,75453201
2006-02-27,6167.32,6203.87,6065.96,6122.24,135381661
2006-02-28,6084.71,6142.1,5899.84,5919.03,121869344
2006-03-01,5889.8,5913.85,5710.1,5765.6,87590802
2006-03-02,5817.2,6026.26,5739.57,5939.88,78083391
2006-03-03,5972.28,6147.0,5916.05,6074.29,72472549
2006-03-06,6075.55,6227.92,6027.65,6167.16,116919318
2006-03-07,6169.95,6236.78,6001.99,6051.12,114867032
2006-03-08,6082.44,6109.14,6042.15,6080.54,128380820
2006-03-09,6102.39,6184.62,5952.88,5995.18,81458567
2006-03-10,5980.2,6060.26,5858.67,5910.59,100211839
2006-03-13,5875.77,5942.75,5702.0,5729.38,119634938
2006-03-14,5708.97,5779.31,5654.7,5737.73,107190488
2006-03-15,5731.0,5764.41,5663.76,5707.8,86644052
2006-03-16,5691.68,5713.82,5527.23,5582.25,98196637
2006-03-17,5636.04,5679.86,5519.65,5566.55,60490324
2006-03-20,5604.75,5759.28,5596.15,5748.21,55138040
2006-03-21,5754.56,5813.77,5673.66,5697.16,141743095
2006-03-22,5744.39,5797.58,5623.68,5637.77,146124771
2006-03-23,5670.22,5814.14,5642.76,5810.51,96524207
2006-03-24,5850.0,5887.34,5764.42,5816.24,137954019
2006-03-27,5748.1,5887.36,5665.92,5801.24,103352256
2006-03-28,5763.32,5861.24,5740.9,5840.54,128786294
2006-03-29,5880.63,6037.07,5838.35,5971.53,61526062
2006-03-30,5944.74,6014.1,5771.45,5833.4,78129989
2006-03-31,5824.81,5953.74,5810.17,5948.16,67226260
2006-04-03,5920.41,6051.4,5860.89,6004.88,97601987
2006-04-04,5981.8,6044.27,5914.99,5952.78,142679838
2006-04-05,5958.15,5963.14,5825.89,5895.98,68674348
2006-04-06,5846.97,6037.53,5790.65,6005.77,130933663
2006-04-07,6065.4,6129.87,6028.84,6092.29,102430296
2006-04-10,6028.5,6073.01,5955.88,5987.42,110604045
2006-04-11,6007.4,6025.33,5875.91,5936.98,73841913
2006-04-12,5870.31,5981.91,5851.48,5936.88,59326928
2006-04-13,5995.49,6016.39,5926.34,5954.45,120383199
2006-04-14,5892.99,5940.25,5719.36,5736.52,105144861
2006-04-17,5721.53,5903.57,5683.95,5889.6,149742932
2006-04-18,5828.64,6065.96,5814.75,5987.8,77605500
2006-04-19,5960.46,6135.74,5943.76,6074.15,127187458
2006-04-20,6138.17,6218.43,6074.15,6170.39,86969062
2006-04-21,6126.22,6350.64,6049.91,6306.73,131181404
2006-04-24,6353.28,6450.31,6269.11,6363.14,111767610
2006-04-25,6357.44,6369.02,6120.6,6181.63,111244438
2006-04-26,6158.89,6360.87,6120.89,6285.51,73505052
2006-04-27,6272.7,6332.02,6110.48,6152.1,101628861
2006-04-28,6212.76,6267.09,6056.93,6094.76,55860545
2006-05-01,6056.68,6219.01,5998.5,6191.34,89176757
2006-05-02,6216.1,6284.7,5972.28,6054.51,116234781
2006-05-03,6041.62,6150.4,6006.3,6136.54,64123001
2006-05-04,6137.19,6280.34,6119.45,6240.12,77833011
2006-05-05,6241.02,6250.77,6161.04,6226.86,111995701
2006-05-08,6209.1,6382.06,6170.28,6300.73,51441144
2006-05-09,6263.01,6357.31,6199.01,6341.59,112309982
2006-05-10,6339.27,6392.85,6150.27,6175.05,108750274
2006-05-11,6121.73,6318.68,6103.53,6239.43,52424794
2006-05-12,6255.45,6269.84,6065.29,6134.31,72609429
2006-05-15,6072.12,6231.82,6055.57,6168.15,98061622
2006-05-16,6120.47,6282.55,6070.17,6199.21,109332039
2006-05-17,6228.48,6432.18,6167.48,6354.24,146154980
2006-05-18,6378.64,6445.68,6183.43,6226.62,130289763
2006-05-19,6152.6,6325.85,6066.66,6253.16,100283960
2006-05-22,6314.51,6319.13,6195.23,6200.84,51954205
2006-05-23,6176.6,6239.6,6040.09,6062.51,62965862
2006-05-24,6105.72,6245.05,6087.87,6226.77,105791626
2006-05-25,6228.64,6379.47,6168.92,6346.6,133842238
2006-05-26,6301.99,6406.93,6287.8,6317.76,78693064
2006-05-29,6258.0,6262.49,6129.86,6191.68,51608113
2006-05-30,6175.21,6184.21,6084.05,6159.93,137234140
2006-05-31,6178.25,6260.67,5970.37,6009.19,130378849
2006-06-01,6009.13,6252.98,5937.18,6185.97,126397410
2006-06-02,6137.2,6364.23,6046.79,6306.23,143457866
2006-06-05,6289.36,6524.94,6274.09,6449.57,73532534
2006-06-06,6470.52,6653.42,6387.39,6619.59,114710444
2006-06-07,6550.88,6640.8,6316.7,6361.29,118588767
2006-06-08,6382.76,6440.32,6187.14,6280.28,81219836
2006-06-09,6208.12,6319.06,6183.73,6304.57,107512010
2006-06-12,6343.49,6397.82,6305.87,6389.08,89810955
2006-06-13,6343.39,6405.61,6271.21,6296.09,147349248
2006-06-14,6310.91,6552.45,6277.68,6479.75,87329499
2006-06-15,6451.37,6569.5,6374.08,6562.45,105686049
2006-06-16,6585.77,6591.33,6419.08,6502.18,94462343
2006-06-19,6477.64,6485.96,6275.45,6363.3,83331368
2006-06-20,6409.34,6508.98,6325.03,6484.82,119990777
2006-06-21,6457.06,6460.85,6350.35,6434.73,59393216
2006-06-22,6504.79,6601.61,6240.7,6329.98,66852512
2006-06-23,6267.96,6381.92,6180.14,6302.8,81717008
2006-06-26,6303.92,6349.77,6257.95,6276.02,76512868
2006-06-27,6237.6,6263.24,6088.14,6116.51,110165940
2006-06-28,6185.17,6265.61,6028.94,6074.35,98262270
2006-06-29,6059.52,6101.33,5892.25,5938.73,148640380
2006-06-30,5929.24,6014.2,5763.33,5806.82,101193233
2006-07-03,5796.7,5875.79,5624.32,5651.75,122101452
2006-07-04,5604.65,5704.9,5564.17,5680.87,110881578
2006-07-05,5651.31,5714.77,5621.18,5672.39,145947337
2006-07-06,5668.2,5686.62,5546.97,5550.77,117202790
2006-07-07,5581.46,5617.0,5503.19,5539.35,102968985
2006-07-10,5601.9,5644.47,5504.81,5559.27,128961498
2006-07-11,5502.06,5712.98,5489.38,5629.16,125914700
2006-07-12,5583.54,5753.18,5518.31,5671.63,146938122
2006-07-13,5651.02,5777.47,5618.03,5721.93,57744982
2006-07-14,5742.65,5955.38,5719.6,5889.61,54631527
2006-07-17,5949.19,6013.11,5894.35,5899.72,139345471
2006-07-18,5920.3,5962.36,5774.97,5835.52,84129962
2006-07-19,5800.14,5886.31,5783.67,5827.41,65667321
2006-07-20,5865.31,5997.73,5828.55,5916.12,128673120
2006-07-21,5983.44,6065.38,5755.78,5832.79,72256467
2006-07-24,5878.95,5907.65,5707.61,5791.78,138380502
2006-07-25,5845.52,5941.18,5778.82,5875.71,147663808
2006-07-26,5927.81,5979.99,5719.0,5788.84,69154679
2006-07-27,5756.75,5822.09,5596.26,5656.42,50861718
2006-07-28,5722.53,5834.21,5713.87,5831.16,143458046
2006-07-31,5819.67,5846.91,5751.55,5790.63,73676181
2006-08-01,5773.21,5863.59,5755.09,5843.89,64795927
2006-08-02,5836.97,5966.05,5829.06,5947.07,74525524
2006-08-03,5991.2,6079.58,5803.18,5880.44,109153839
2006-08-04,5898.34,6020.16,5881.18,5942.37,89342650
2006-08-07,5883.29,5891.71,5745.45,5750.8,81511655
2006-08-08,5747.75,5818.74,5739.79,5807.34,50969945
2006-08-09,5830.38,5938.12,5809.63,5931.56,50974683
2006-08-10,5913.86,6006.54,5888.1,5920.98,115219904
2006-08-11,5917.18,5956.98,5824.88,5859.32,96047075
2006-08-14,5929.55,6127.74,5869.4,6042.28,100792779
2006-08-15,6058.34,6313.12,5984.49,6231.12,50414016
2006-08-16,6224.68,6368.12,6141.42,6298.74,68637880
2006-08-17,6227.04,6278.06,5999.17,6086.14,83358157
2006-08-18,6066.92,6171.43,6022.09,6110.01,105448912
2006-08-21,6133.5,6193.32,5866.4,5950.65,93242747
2006-08-22,5881.62,5888.46,5761.07,5832.28,93691252
2006-08-23,5857.19,5901.27,5698.89,5763.55,60921193
2006-08-24,5742.57,5977.27,5700.06,5893.86,138360765
2006-08-25,5944.37,6156.77,5916.07,6088.9,76182785
2006-08-28,6119.87,6338.28,6047.16,6255.68,146189232
2006-08-29,6256.37,6331.79,6086.89,6116.68,140336873
2006-08-30,6189.54,6416.78,6105.99,6370.48,65526124
2006-08-31,6367.75,6409.0,6348.83,6383.29,138549488
2006-09-01,6413.91,6509.5,6256.3,6262.08,93822194
2006-09-04,6322.6,6447.36,6295.82,6423.62,113928214
2006-09-05,6493.23,6626.27,6403.11,6559.7,135033398
2006-09-06,6595.18,6664.64,6348.57,6433.12,127305664
2006-09-07,6474.24,6577.42,6435.61,6513.35,146293533
2006-09-08,6551.33,6706.06,6473.47,6639.78,108648080
2006-09-11,6688.93,6703.5,6566.33,6577.99,61964091
2006-09-12,6552.76,6610.28,6459.98,6589.01,126885150
2006-09-13,6568.1,6803.48,6509.87,6707.34,50225283
2006-09-14,6676.88,6734.8,6635.97,6712.96,106867849
2006-09-15,6683.91,6753.08,6549.89,6629.78,119759849
2006-09-18,6655.83,6705.77,6651.61,6692.08,111821057
2006-09-19,6662.52,6821.51,6638.04,6788.9,141265494
2006-09-20,6781.69,6840.82,6712.87,6822.98,144350608
2006-09-21,6746.73,6799.25,6603.94,6673.92,86702178
2006-09-22,6753.5,6888.02,6668.97,6837.19,116441201
2006-09-25,6802.97,7002.85,6719.65,6993.39,70495346
2006-09-26,7048.42,7126.82,6841.18,6926.03,144007091
2006-09-27,6965.22,7226.0,6875.2,7142.06,147629366
2006-09-28,7123.52,7404.29,7032.31,7330.55,52894515
2006-09-29,7338.98,7414.79,7159.4,7267.39,102527814
2006-10-02,7248.39,7293.93,7171.57,7260.5,76184828
2006-10-03,7295.54,7330.54,7257.68,7316.56,127897778
2006-10-04,7380.8,7484.51,7148.08,7183.35,137863486
2006-10-05,7125.37,7200.83,6937.51,6970.42,69437798
2006-10-06,6921.86,7071.79,6853.04,7048.27,98617120
2006-10-09,7086.49,7192.24,6981.37,7118.67,69811269
2006-10-10,7097.58,7378.74,7076.72,7303.14,57560687
2006-10-11,7232.34,7461.18,7223.22,7438.09,119180538
2006-10-12,7464.89,7616.02,7393.29,7506.72,104223156
2006-10-13,7460.78,7507.42,7254.49,7290.13,130014633
2006-10-16,7369.66,7481.43,7292.05,7437.23,140024647
2006-10-17,7465.52,7688.91,7391.39,7589.93,86938871
2006-10-18,7614.03,7619.12,7572.33,7588.96,66381483
2006-10-19,7587.0,7724.31,7580.67,7663.83,126904329
2006-10-20,7753.47,7835.34,7729.45,7743.94,129574873
2006-10-23,7684.67,7760.33,7625.26,7677.38,126695110
2006-10-24,7608.32,7690.87,7430.65,7528.54,122143514
2006-10-25,7471.61,7617.85,7407.63,7611.86,121996642
2006-10-26,7663.65,7688.44,7566.79,7677.48,122340910
2006-10-27,7716.87,7869.23,7628.76,7851.17,138393430
2006-10-30,7926.09,7998.91,7750.06,7774.23,124453495
2006-10-31,7764.38,7772.67,7610.01,7677.87,137595925
2006-11-01,7615.44,7742.19,7607.77,7644.0,66739248
2006-11-02,7645.13,7709.3,7532.24,7582.54,138336655
2006-11-03,7491.57,7598.1,7342.48,7401.94,89379055
2006-11-06,7430.21,7496.1,7327.31,7405.66,120151077
2006-11-07,7478.67,7773.13,7419.56,7701.59,142332443
2006-11-08,7627.47,7804.42,7602.86,7773.81,90226291
2006-11-09,7840.24,7859.42,7640.73,7706.28,129427788
2006-11-10,7680.21,7753.35,7497.16,7509.02,84221141
2006-11-13,7465.88,7554.58,7412.78,7532.97,84115380
2006-11-14,7564.89,7784.7,7538.76,7764.69,134499213
2006-11-15,7808.05,8125.37,7782.34,8040.12,99948088
2006-11-16,8052.4,8188.1,8029.22,8123.79,70601268
2006-11-17,8087.99,8276.97,7970.89,8227.65,83218577
2006-11-20,8144.22,8161.28,7893.51,7960.79,58852915
2006-11-21,7928.19,8036.68,7641.56,7732.67,69640030
2006-11-22,7801.12,7806.14,7626.96,7672.76,79826611
2006-11-23,7650.41,7756.92,7446.33,7469.1,147754450
2006-11-24,7536.41,7669.0,7522.2,7576.58,96828593
2006-11-27,7613.03,7846.05,7542.16,7779.94,56437523
2006-11-28,7718.46,7973.97,7675.97,7925.24,149495217
2006-11-29,7959.06,8165.77,7853.29,8096.95,104042937
2006-11-30,8092.45,8097.62,7848.75,7911.62,70869686
2006-12-01,7941.54,8010.87,7737.26,7771.28,147364126
2006-12-04,7797.24,7889.04,7656.54,7736.49,106135725
2006-12-05,7774.88,7889.96,7534.94,7627.06,117408068
2006-12-06,7588.03,7856.83,7505.19,7794.1,80704198
2006-12-07,7757.66,8037.08,7708.05,7924.26,91974837
2006-12-08,7989.92,8067.46,7958.11,8054.48,62567290
2006-12-11,7989.74,8079.86,7711.19,7777.57,116149278
2006-12-12,7835.13,7946.79,7526.64,7605.1,148085962
2006-12-13,7538.74,7617.41,7460.01,7537.75,121458772
2006-12-14,7573.55,7645.01,7427.37,7530.59,50978481
2006-12-15,7569.3,7748.42,7538.71,7661.31,149184639
2006-12-18,7690.94,8003.15,7581.72,7884.97,141815408
2006-12-19,7905.63,8071.83,7824.36,7956.56,120265183
2006-12-20,8033.67,8080.45,7857.76,7876.93,97417986
2006-12-21,7962.47,8010.22,7878.69,7925.55,65197944
2006-12-22,7894.72,8079.77,7793.39,7979.54,65819626
2006-12-25,7939.34,7973.79,7927.08,7931.3,134715069
2006-12-26,7944.4,7983.49,7700.16,7809.73,136298460
2006-12-27,7812.64,8109.52,7707.63,7997.06,115534015
2006-12-28,7912.13,7968.9,7640.51,7677.56,64383316
2006-12-29,7586.38,7788.83,7543.59,7763.99,63601326
2007-01-01,7751.1,7814.44,7507.48,7610.44,105125778
2007-01-02,7541.73,7562.52,7460.51,7536.03,80345988
2007-01-03,7530.73,7574.3,7373.52,7473.94,121998064
2007-01-04,7529.82,7581.47,7259.87,7353.04,71721032
2007-01-05,7289.49,7401.88,7192.45,7397.56,145189821
2007-01-08,7344.02,7351.98,7162.39,7207.23,149847787
2007-01-09,7178.03,7250.96,6876.88,6976.31,139287389
2007-01-10,7057.16,7110.74,6842.75,6895.75,141501121
2007-01-11,6931.22,7011.51,6767.28,6858.39,117358318
2007-01-12,6895.59,7082.92,6879.01,6995.67,64479352
2007-01-15,7044.82,7083.49,6881.98,6886.78,141863668
2007-01-16,6843.23,6954.22,6742.92,6916.45,148976388
2007-01-17,6834.78,6866.17,6815.07,6826.66,107572954
2007-01-18,6785.33,6839.02,6616.5,6643.85,65437721
2007-01-19,6701.92,6928.87,6618.83,6900.67,76630469
2007-01-22,6896.35,7027.32,6819.85,7013.33,132020513
2007-01-23,6959.67,7230.35,6892.16,7165.35,80787425
2007-01-24,7100.08,7131.82,7034.83,7058.02,69623857
2007-01-25,7045.54,7107.68,7036.81,7094.78,104666503
2007-01-26,7099.03,7289.98,7072.65,7184.28,107186933
2007-01-29,7180.7,7255.62,7145.42,7184.95,86137598
2007-01-30,7161.42,7431.3,7132.19,7351.77,56382911
2007-01-31,7295.62,7369.13,7040.44,7076.98,88294595
2007-02-01,7072.24,7259.78,7049.75,7245.57,115939337
2007-02-02,7221.85,7235.61,7132.09,7137.07,124057077
2007-02-05,7183.4,7224.55,6938.05,7024.06,149714647
2007-02-06,7071.06,7125.02,7000.86,7083.31,78190192
2007-02-07,7097.65,7112.14,6855.22,6921.86,130776943
2007-02-08,6858.8,6989.05,6790.29,6894.42,75559565
2007-02-09,6843.61,6856.82,6724.77,6821.34,133082165
2007-02-12,6795.62,6989.78,6772.32,6887.5,146740040
2007-02-13,6830.26,6875.09,6605.49,6677.74,125208373
2007-02-14,6753.88,6962.33,6680.26,6913.91,108535809
2007-02-15,6842.18,6938.0,6755.78,6808.93,52935999
2007-02-16,6754.5,6852.64,6631.66,6662.97,125990691
2007-02-19,6592.74,6801.72,6511.58,6779.63,116441251
2007-02-20,6809.68,7062.51,6789.94,6960.96,118354185
2007-02-21,6941.61,7102.52,6910.81,7057.97,74704966
2007-02-22,6973.88,7067.6,6969.5,7003.97,118826270
2007-02-23,6996.48,7141.16,6962.2,7083.69,79573041
